cod_apli_prod,descri_cod_apli_prod,num_cta,f_creacion,f_ultimo_pago,vlr_original,vlr_pagado,vlr_pendiente_pago,cod_trn,descri_cod_trn,porc_recuperado,dias_hasta_ultimo_pago,pago_total,sin_pago,pago_parcial,prob_pago,valor_esperado_recuperar,valor_en_riesgo
S,AHORRO,16101240150,20250205,20250522,1442.74,1442.74,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,106,1,0,0,0.4929065784341832,0.0,0.0
S,AHORRO,98022951861,20250303,20250525,783.97,0.0,783.97,834,CARGO FISCAL TRANSACCIONAL,0.0,83,0,1,0,0.4353550168760332,341.3052725803037,442.6647274196963
S,AHORRO,84665082165,20250117,20250726,328.12,328.12,0.0,1833,CARGO FISCAL IVA B,1.0,190,1,0,0,0.7793634946110468,0.0,0.0
S,AHORRO,76742424550,20250621,20250629,3044.0,3044.0,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,8,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,64291502533,20250320,20250825,876.39,876.39,0.0,627,TRANSFERENCIA BILLETERA A,1.0,158,1,0,0,0.5383927153042536,0.0,0.0
S,AHORRO,35504930795,20250523,20250922,4966.56,0.0,4966.56,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,122,0,1,0,0.32081777285940516,1593.3607179726075,3373.199282027393
S,AHORRO,52223933829,20250416,20250620,4331.75,4331.75,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,65,1,0,0,0.5737169190800215,0.0,0.0
S,AHORRO,22925905709,20250501,20250905,398.98,398.98,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,127,1,0,0,0.9290616522005009,0.0,0.0
S,AHORRO,14031925170,20250321,20250530,1712.58,1712.58,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,70,1,0,0,0.4903108480757964,0.0,0.0
S,AHORRO,75360386010,20250601,20250829,390.19,390.19,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,89,1,0,0,0.48187423872797003,0.0,0.0
S,AHORRO,52792982368,20250508,20250601,9817.42,9817.42,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,24,1,0,0,0.5033220669279003,0.0,0.0
S,AHORRO,92536242287,20241219,20250106,2307.03,2307.03,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,18,1,0,0,0.5258557090090921,0.0,0.0
S,AHORRO,27059026864,20250715,20250827,886.99,886.99,0.0,137,COMISION RETIRO CANAL A,1.0,43,1,0,0,0.6910919993873574,0.0,0.0
S,AHORRO,70870258790,20241020,20250410,2216.22,2216.22,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,172,1,0,0,0.5277155974192558,0.0,0.0
S,AHORRO,43052963068,20241114,20250514,24805.25,24805.25,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,181,1,0,0,0.7501484193364574,0.0,0.0
S,AHORRO,46849451870,20241028,20250704,3421.68,3421.68,0.0,349,ABONO CREDITO MORA,1.0,249,1,0,0,0.5953283883666226,0.0,0.0
S,AHORRO,26097751232,20250306,20250315,1325.13,1325.13,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,9,1,0,0,0.4929065784341832,0.0,0.0
S,AHORRO,33952091735,20250612,20251007,2551.57,2551.57,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,117,1,0,0,0.7514208228096853,0.0,0.0
S,AHORRO,68122370165,20250323,20250820,16615.76,16615.76,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,150,1,0,0,0.5538370666541743,0.0,0.0
S,AHORRO,77553835953,20250326,20250727,1774.0,1774.0,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,123,1,0,0,0.4903108480757964,0.0,0.0
S,AHORRO,69598808505,20241106,20250803,37200.73,0.0,37200.73,497,PAGO SERVICIO ELECTRONICO,0.0,270,0,1,0,0.14938204267216965,5557.121036295862,31643.60896370414
S,AHORRO,52484589681,20250215,20251006,1028.13,870.59,157.54,574,COMISION RETIRO INTERNACIONAL,0.8468,233,0,0,1,0.4623910091616806,72.84507958333116,84.69492041666885
S,AHORRO,10690574584,20241028,20250930,3272.46,3272.46,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,337,1,0,0,0.5833384087857247,0.0,0.0
S,AHORRO,14930621476,20241117,20250617,8312.2,8312.2,0.0,2287,RETIRO CANAL B,1.0,212,1,0,0,0.5451683725251977,0.0,0.0
S,AHORRO,96236235704,20250609,20250621,541.12,541.12,0.0,627,TRANSFERENCIA BILLETERA A,1.0,12,1,0,0,0.5528729083933613,0.0,0.0
S,AHORRO,13819893242,20241208,20250513,3524.11,3524.11,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,156,1,0,0,0.240580310215954,0.0,0.0
S,AHORRO,29593813545,20250423,20250623,3952.34,3952.34,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,61,1,0,0,0.4882386947355124,0.0,0.0
S,AHORRO,42662685693,20241230,20250809,351.0,351.0,0.0,1157,COMISION CONSULTA SALDO,1.0,222,1,0,0,0.7575524617727986,0.0,0.0
S,AHORRO,15862994457,20250217,20250314,6894.76,6894.76,0.0,627,TRANSFERENCIA BILLETERA A,1.0,25,1,0,0,0.5060990239967433,0.0,0.0
S,AHORRO,89991571866,20250130,20250803,4772.44,4772.44,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,185,1,0,0,0.5098631487183642,0.0,0.0
S,AHORRO,54070684637,20241014,20250403,26733.75,0.0,26733.75,301,PAGO TARJETA CREDITO B,0.0,171,0,1,0,0.5148854997232611,13764.820228226732,12968.929771773268
S,AHORRO,94384051142,20250118,20250819,6117.32,6117.32,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,213,1,0,0,0.5201152006930465,0.0,0.0
S,AHORRO,51619532144,20250407,20251003,1492.9,1492.9,0.0,627,TRANSFERENCIA BILLETERA A,1.0,179,1,0,0,0.48264772289148433,0.0,0.0
S,AHORRO,52472459682,20250420,20251005,199.8,177.16,22.64,834,CARGO FISCAL TRANSACCIONAL,0.8867,168,0,0,1,0.44076022389126374,9.978811468898211,12.661188531101788
S,AHORRO,79896907551,20250108,20250731,1157.72,980.33,177.39,176,COMISION RETIRO CORRESPONSAL B,0.8468,204,0,0,1,0.40561333857074133,71.9517501290638,105.43824987093619
S,AHORRO,19329231404,20250128,20250917,1531.21,1531.21,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,232,1,0,0,0.6815704917729976,0.0,0.0
S,AHORRO,72554706891,20250127,20250506,14317.16,14317.16,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,99,1,0,0,0.5707121730802825,0.0,0.0
S,AHORRO,48976901807,20241125,20250421,26522.34,25359.63,1162.71,1705,TRANSFERENCIA BOTON DIGITAL,0.9562,147,0,0,1,0.5093538073165687,592.2307653050476,570.4792346949524
S,AHORRO,29599525291,20250201,20250414,5679.77,4809.48,870.29,137,COMISION RETIRO CANAL A,0.8468,72,0,0,1,0.3200280391263018,278.51720217122914,591.7727978287709
S,AHORRO,65680958485,20250507,20250903,21402.61,21402.61,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,119,1,0,0,0.662779630346175,0.0,0.0
S,AHORRO,53359148966,20241120,20250221,9825.58,0.0,9825.58,834,CARGO FISCAL TRANSACCIONAL,0.0,93,0,1,0,0.5033220669279003,4945.431234365438,4880.148765634562
S,AHORRO,41580954947,20250306,20250405,468.48,468.48,0.0,1157,COMISION CONSULTA SALDO,1.0,30,1,0,0,0.7695921177856638,0.0,0.0
S,AHORRO,91027085913,20250710,20251005,4500.77,4500.77,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,87,1,0,0,0.4764098814280107,0.0,0.0
S,AHORRO,68665823454,20250311,20250706,217.02,217.02,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,117,1,0,0,0.6721879831243727,0.0,0.0
S,AHORRO,56129235577,20250107,20250811,15232.49,15232.49,0.0,87,CARGO FISCAL IVA COMISION B,1.0,216,1,0,0,0.5603352504718506,0.0,0.0
S,AHORRO,95788829108,20250319,20250821,850.56,850.56,0.0,137,COMISION RETIRO CANAL A,1.0,155,1,0,0,0.6910919993873574,0.0,0.0
S,AHORRO,69970122168,20250614,20250823,447.18,447.18,0.0,795,PAGO AUTOMATICO TARJETA B,1.0,70,1,0,0,0.5675635482513688,0.0,0.0
S,AHORRO,82292988923,20250105,20250719,1332.74,1332.74,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,195,1,0,0,0.4929065784341832,0.0,0.0
S,AHORRO,67275623314,20241105,20250327,11122.98,11122.98,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,142,1,0,0,0.5033220669279003,0.0,0.0
S,AHORRO,59353749304,20241230,20250710,491.52,0.0,491.52,333,CARGO FISCAL IVA A,0.0,192,0,1,0,0.49730009446641593,244.43294243213276,247.08705756786725
S,AHORRO,56015051765,20250527,20251008,6438.41,6438.41,0.0,1288,COMPRA ESTABLECIMIENTO A,1.0,134,1,0,0,0.5306605927843122,0.0,0.0
S,AHORRO,93633232549,20241031,20250813,6601.21,6601.21,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,286,1,0,0,0.5237895280260377,0.0,0.0
S,AHORRO,62065002101,20250630,20250827,2570.1,2176.29,393.81,834,CARGO FISCAL TRANSACCIONAL,0.8468,58,0,0,1,0.48528712798242046,191.110923870757,202.699076129243
S,AHORRO,13691381368,20250219,20250416,2212.81,1873.75,339.06,627,TRANSFERENCIA BILLETERA A,0.8468,56,0,0,1,0.47555289854675414,161.24096578126247,177.81903421873756
S,AHORRO,60268401307,20250627,20250823,519.84,519.84,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,57,1,0,0,0.5608988161203373,0.0,0.0
S,AHORRO,22623631007,20250507,20250703,2732.76,2732.76,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,57,1,0,0,0.5978794559329181,0.0,0.0
S,AHORRO,20404781756,20241213,20250907,5288.17,5288.17,0.0,1249,CARGO MORA TARJETA B,1.0,268,1,0,0,0.46956398322277443,0.0,0.0
S,AHORRO,28599223641,20241128,20250414,327.3,327.3,0.0,137,COMISION RETIRO CANAL A,1.0,137,1,0,0,0.5577530218120971,0.0,0.0
S,AHORRO,50919144149,20250223,20251007,18483.13,18483.13,0.0,627,TRANSFERENCIA BILLETERA A,1.0,226,1,0,0,0.5630711190354858,0.0,0.0
S,AHORRO,84868521385,20250420,20250607,2621.16,2621.16,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,48,1,0,0,0.5578837095527985,0.0,0.0
S,AHORRO,17100367719,20241018,20250110,8343.84,8343.84,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,84,1,0,0,0.5443696595458873,0.0,0.0
S,AHORRO,13850290240,20250629,20250711,1863.59,1311.37,552.22,2133,RETIRO CIERRE CUENTA A,0.7037,12,0,0,1,0.5973519972366382,329.8697199140164,222.35028008598366
S,AHORRO,10601583388,20250302,20250715,12259.65,12259.65,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,135,1,0,0,0.5104425975588359,0.0,0.0
S,AHORRO,23360373661,20250520,20251012,748.12,748.12,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,145,1,0,0,0.4781158585123779,0.0,0.0
S,AHORRO,82061193504,20250630,20250819,52.53,52.53,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,50,1,0,0,0.5671281656413051,0.0,0.0
S,AHORRO,61431694943,20250614,20250926,8128.1,8128.1,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,104,1,0,0,0.5443696595458873,0.0,0.0
S,AHORRO,72079085915,20250211,20250408,7915.98,7915.98,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,56,1,0,0,0.5445546690335534,0.0,0.0
S,AHORRO,46097019292,20250613,20250723,3273.95,3273.95,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,40,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,33286059120,20250409,20250726,3043.02,3043.02,0.0,333,CARGO FISCAL IVA A,1.0,108,1,0,0,0.5980309248573704,0.0,0.0
S,AHORRO,77171825012,20250502,20250601,254.53,0.0,254.53,834,CARGO FISCAL TRANSACCIONAL,0.0,30,0,1,0,0.4345715564519852,110.61149826372379,143.9185017362762
S,AHORRO,20353739575,20250403,20250902,11953.24,11953.24,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,152,1,0,0,0.5134791735165609,0.0,0.0
S,AHORRO,58372846457,20250118,20250207,341.86,341.86,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,20,1,0,0,0.9290616522005009,0.0,0.0
S,AHORRO,26922002873,20250501,20250912,52.71,52.71,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,134,1,0,0,0.6736093881523507,0.0,0.0
S,AHORRO,74130268119,20250211,20250529,1280.72,1280.72,0.0,2262,RETIRO CIERRE CUENTA B,1.0,107,1,0,0,0.6833107000171736,0.0,0.0
S,AHORRO,45167976689,20241118,20250407,5234.05,1545.0,3689.05,834,CARGO FISCAL TRANSACCIONAL,0.2952,140,0,0,1,0.48679357970748716,1795.8058552199057,1893.2441447800945
S,AHORRO,42609136644,20250605,20250611,1161.74,1161.74,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,6,1,0,0,0.4894810648153403,0.0,0.0
S,AHORRO,47684781018,20241105,20250901,10090.7,10090.7,0.0,627,TRANSFERENCIA BILLETERA A,1.0,300,1,0,0,0.5060990239967433,0.0,0.0
S,AHORRO,46100973256,20250205,20250529,2950.23,2950.23,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,113,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,84236203303,20250421,20250516,33845.21,28659.25,5185.96,834,CARGO FISCAL TRANSACCIONAL,0.8468,25,0,0,1,0.27804710492608964,1441.941164262504,3744.0188357374964
S,AHORRO,48587736751,20250424,20250809,3906.36,3906.36,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,107,1,0,0,0.4891859977216899,0.0,0.0
S,AHORRO,25904864041,20241103,20250612,1436.96,1436.96,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,221,1,0,0,0.5706876478074006,0.0,0.0
S,AHORRO,87393297218,20241029,20250520,363.03,363.03,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,203,1,0,0,0.48457991939498163,0.0,0.0
S,AHORRO,83388493654,20250404,20250526,15946.57,15946.57,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,52,1,0,0,0.5679302193458987,0.0,0.0
D,CORRIENTE,17935666449,20250503,20250607,297.3,297.3,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,35,1,0,0,0.7953794030575025,0.0,0.0
S,AHORRO,92468563984,20250325,20250330,5104.59,4322.44,782.15,323,PAGO CUENTAS CANAL VIRTUAL,0.8468,5,0,0,1,0.5121792872296222,400.601029506649,381.54897049335096
S,AHORRO,23781883457,20250620,20251012,6621.16,0.0,6621.16,2107,CARGO FISCAL IVA TRASLADO,0.0,114,0,1,0,0.4921258874765187,3258.4442411240266,3362.7157588759737
S,AHORRO,32265029815,20250210,20250909,1774.2,1774.2,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,211,1,0,0,0.5269228180645933,0.0,0.0
S,AHORRO,84989239487,20250228,20250420,712.76,712.76,0.0,137,COMISION RETIRO CANAL A,1.0,51,1,0,0,0.6935467371926245,0.0,0.0
S,AHORRO,74776277125,20250331,20250407,1660.65,1660.65,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,7,1,0,0,0.43382306077432503,0.0,0.0
S,AHORRO,82311788915,20250415,20250523,3083.3,3083.3,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,38,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,69427407019,20241101,20250411,2842.19,2842.19,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,161,1,0,0,0.9075668026830194,0.0,0.0
S,AHORRO,72297896625,20241119,20250919,2507.31,0.0,2507.31,834,CARGO FISCAL TRANSACCIONAL,0.0,304,0,1,0,0.48528712798242046,1216.7652688616026,1290.5447311383973
S,AHORRO,77694831387,20241111,20241113,13215.02,13215.02,0.0,1157,COMISION CONSULTA SALDO,1.0,2,1,0,0,0.5374980207446791,0.0,0.0
S,AHORRO,94823341764,20250606,20250620,2434.66,2434.66,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,14,1,0,0,0.5251673110840593,0.0,0.0
S,AHORRO,26694777862,20241114,20250817,1988.8,1988.8,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,276,1,0,0,0.6014925290897776,0.0,0.0
S,AHORRO,89654049928,20250517,20251013,340.56,340.56,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,149,1,0,0,0.4980221899977639,0.0,0.0
S,AHORRO,35908093316,20250510,20250802,38962.41,38962.41,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,84,1,0,0,0.32745088347929163,0.0,0.0
S,AHORRO,55262151345,20250703,20250924,14538.58,1997.64,12540.94,2106,COMISION TRANSFERENCIA EXTERNA B,0.1374,83,0,0,1,0.31247123355314765,3918.6829917160117,8622.257008283988
S,AHORRO,35766287279,20250703,20250901,589.27,589.27,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,60,1,0,0,0.6827201995552724,0.0,0.0
S,AHORRO,19654197650,20250415,20251003,41962.45,35532.72,6429.73,834,CARGO FISCAL TRANSACCIONAL,0.8468,171,0,0,1,0.29297694882875336,1883.7626771927003,4545.9673228073
S,AHORRO,99204958118,20241129,20250908,1276.44,1276.44,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,283,1,0,0,0.5711000113533321,0.0,0.0
S,AHORRO,25888771074,20250418,20250624,16073.71,16073.71,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,67,1,0,0,0.6854078525096399,0.0,0.0
S,AHORRO,63124073066,20250604,20250831,9305.16,1016.67,8288.49,1517,COBRO SERVICIO TRANSPORTE,0.1093,88,0,0,1,0.4963329449454109,4113.850650850589,4174.639349149411
S,AHORRO,32823227626,20250517,20250906,1342.81,1342.81,0.0,87,CARGO FISCAL IVA COMISION B,1.0,112,1,0,0,0.49896205246191544,0.0,0.0
S,AHORRO,31203722771,20250716,20251007,9291.43,9291.43,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,83,1,0,0,0.4963329449454109,0.0,0.0
S,AHORRO,49078791262,20250705,20250817,657.74,657.74,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,43,1,0,0,0.5505438274974427,0.0,0.0
S,AHORRO,22488057079,20241119,20250309,344.98,344.98,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,110,1,0,0,0.697025841307083,0.0,0.0
S,AHORRO,43302530741,20250408,20250508,1915.45,0.0,1915.45,834,CARGO FISCAL TRANSACCIONAL,0.0,30,0,1,0,0.4903108480757964,939.1659139467843,976.2840860532158
S,AHORRO,61575578376,20250312,20250419,1585.56,1585.56,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,38,1,0,0,0.4903108480757964,0.0,0.0
S,AHORRO,52822801953,20250206,20251012,16418.04,13902.37,2515.67,834,CARGO FISCAL TRANSACCIONAL,0.8468,248,0,0,1,0.5538370666541743,1393.2712934699068,1122.3987065300932
S,AHORRO,46151509644,20250602,20251004,1353.52,0.0,1353.52,1517,COBRO SERVICIO TRANSPORTE,0.0,124,0,1,0,0.5703437088323235,771.9716167787266,581.5483832212734
S,AHORRO,73720469899,20250314,20250419,2012.19,2012.19,0.0,788,TRANSFERENCIA CANAL FISICO,1.0,36,1,0,0,0.6014925290897776,0.0,0.0
S,AHORRO,62636549648,20250422,20250625,955.75,955.75,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,64,1,0,0,0.7416844045274416,0.0,0.0
S,AHORRO,71198678001,20250307,20251003,11264.12,11264.12,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,210,1,0,0,0.5522967771973495,0.0,0.0
S,AHORRO,84990396520,20250520,20250926,15609.24,15609.24,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,129,1,0,0,0.732503968042826,0.0,0.0
S,AHORRO,80148236131,20250106,20251012,2426.02,2426.02,0.0,2477,PAGO APLICACION MOVIL,1.0,279,1,0,0,0.6233432132869242,0.0,0.0
S,AHORRO,96955623617,20241122,20250317,713.57,604.23,109.34,834,CARGO FISCAL TRANSACCIONAL,0.8468,115,0,0,1,0.43138414434974526,47.16754234320115,62.172457656798855
S,AHORRO,67070865128,20241109,20250315,57306.2,17058.41,40247.79,1517,COBRO SERVICIO TRANSPORTE,0.2977,126,0,0,1,0.12370661906498613,4978.918025737558,35268.871974262445
S,AHORRO,32110371898,20250402,20250628,3977.18,3977.18,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,87,1,0,0,0.4891859977216899,0.0,0.0
S,AHORRO,45309402602,20250404,20250919,4481.44,4481.44,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,168,1,0,0,0.5725073142901396,0.0,0.0
S,AHORRO,31284168083,20250106,20250314,932.31,932.31,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,67,1,0,0,0.5501913245388939,0.0,0.0
S,AHORRO,44244830530,20241017,20250518,1459.91,1459.91,0.0,2231,PAGO PROGRAMADO,1.0,213,1,0,0,0.6748955327981379,0.0,0.0
S,AHORRO,23836298418,20250202,20250204,3377.91,3377.91,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,2,1,0,0,0.4874945398952971,0.0,0.0
S,AHORRO,28009147872,20250406,20250419,492.8,492.8,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,13,1,0,0,0.5617371467745409,0.0,0.0
S,AHORRO,18423809478,20250628,20250902,466.83,466.83,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,66,1,0,0,0.484169755607141,0.0,0.0
S,AHORRO,99592466739,20241231,20250713,2014.4,2014.4,0.0,1256,CARGO MORA TARJETA C,1.0,194,1,0,0,0.6014925290897776,0.0,0.0
S,AHORRO,69918985455,20241126,20250930,499.44,422.91,76.53,1705,TRANSFERENCIA BOTON DIGITAL,0.8468,308,0,0,1,0.47970544438831075,36.71185765903742,39.81814234096258
S,AHORRO,98200494531,20241027,20250115,173.87,173.87,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,80,1,0,0,0.7172585156007103,0.0,0.0
S,AHORRO,57868928692,20241222,20250909,13394.4,13394.4,0.0,1642,CXC DEPOSITO CANAL,1.0,261,1,0,0,0.4804224316768007,0.0,0.0
S,AHORRO,83197270541,20250503,20250717,796.78,674.69,122.09,176,COMISION RETIRO CORRESPONSAL B,0.8468,75,0,0,1,0.3707693599530208,45.26723115666431,76.82276884333568
S,AHORRO,30599149424,20250606,20250720,1905.92,1905.92,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,44,1,0,0,0.8053093945610622,0.0,0.0
S,AHORRO,81309080043,20250318,20250710,315.62,315.62,0.0,365,PAGO CANAL QR,1.0,114,1,0,0,0.7817651015114229,0.0,0.0
S,AHORRO,66779979577,20250712,20250724,3173.17,791.32,2381.85,2106,COMISION TRANSFERENCIA EXTERNA B,0.2494,12,0,0,1,0.2612451193807951,622.2466875971468,1759.6033124028531
S,AHORRO,53778022810,20241030,20241114,345.03,345.03,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,15,1,0,0,0.4980221899977639,0.0,0.0
S,AHORRO,27973728422,20250522,20250921,1264.93,1264.93,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,122,1,0,0,0.5701244658189958,0.0,0.0
S,AHORRO,47090742542,20241201,20250430,1949.64,1949.64,0.0,1734,CARGO MORA OBLIGACION,1.0,150,1,0,0,0.6040329539199731,0.0,0.0
S,AHORRO,79998857723,20250612,20250816,349.28,349.28,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,65,1,0,0,0.4980221899977639,0.0,0.0
S,AHORRO,92623673094,20241016,20250513,1574.99,1574.99,0.0,1248,CARGO MORA TARJETA A,1.0,209,1,0,0,0.6815704917729976,0.0,0.0
S,AHORRO,24386942399,20241019,20250502,16756.7,16756.7,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,195,1,0,0,0.3183113851250386,0.0,0.0
S,AHORRO,32588979369,20250612,20250902,3799.09,3799.09,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,82,1,0,0,0.5756812071154311,0.0,0.0
S,AHORRO,90930342125,20241213,20250901,328.03,328.03,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,262,1,0,0,0.4980221899977639,0.0,0.0
S,AHORRO,98763791429,20241120,20250820,36724.89,36724.89,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,273,1,0,0,0.1225817306865968,0.0,0.0
S,AHORRO,91115494880,20250212,20250320,2836.68,2836.68,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,36,1,0,0,0.4867230169784459,0.0,0.0
S,AHORRO,95255993350,20250628,20250721,84.93,84.93,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,23,1,0,0,0.5378555647073928,0.0,0.0
S,AHORRO,32006683878,20250202,20250505,189.06,189.06,0.0,1248,CARGO MORA TARJETA A,1.0,92,1,0,0,0.778938742706269,0.0,0.0
S,AHORRO,27787838964,20250210,20250829,10441.9,10441.9,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,200,1,0,0,0.5129942815769805,0.0,0.0
S,AHORRO,65644607483,20250606,20250628,6832.89,6832.89,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,22,1,0,0,0.5348352249538777,0.0,0.0
S,AHORRO,17551073204,20241114,20250621,2016.17,2016.17,0.0,349,ABONO CREDITO MORA,1.0,219,1,0,0,0.5998722082341627,0.0,0.0
S,AHORRO,11480028064,20241104,20250614,9413.51,9413.51,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,222,1,0,0,0.5457478631364175,0.0,0.0
S,AHORRO,86228288697,20250420,20250629,310.44,310.44,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,70,1,0,0,0.49649889250672435,0.0,0.0
S,AHORRO,28360177145,20250628,20250828,1754.24,1754.24,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,61,1,0,0,0.5694166544832836,0.0,0.0
S,AHORRO,42018016062,20241217,20250731,1373.87,1373.87,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,226,1,0,0,0.5703437088323235,0.0,0.0
S,AHORRO,91276411022,20241208,20250407,3627.95,3627.95,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,120,1,0,0,0.5761437931581708,0.0,0.0
S,AHORRO,87077987261,20250119,20250313,518.49,518.49,0.0,86,COMISION SERVICIO BANCARIO B,1.0,53,1,0,0,0.5061257239932386,0.0,0.0
S,AHORRO,81470205568,20250515,20250826,8727.87,8727.87,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,103,1,0,0,0.5543317398089534,0.0,0.0
S,AHORRO,35194256769,20250410,20250824,740.58,740.58,0.0,2133,RETIRO CIERRE CUENTA A,1.0,136,1,0,0,0.6465742706946387,0.0,0.0
S,AHORRO,56096733060,20250625,20250707,182.27,182.27,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,12,1,0,0,0.9300574941458103,0.0,0.0
S,AHORRO,23445390023,20250414,20250825,3694.22,3694.22,0.0,87,CARGO FISCAL IVA COMISION B,1.0,133,1,0,0,0.4922507712505695,0.0,0.0
S,AHORRO,71874491628,20250523,20251004,25919.83,25919.83,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,134,1,0,0,0.6969099811868117,0.0,0.0
S,AHORRO,66442291065,20241222,20250513,550.13,550.13,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,142,1,0,0,0.4770435926035442,0.0,0.0
