cod_apli_prod,descri_cod_apli_prod,num_cta,f_creacion,f_ultimo_pago,vlr_original,vlr_pagado,vlr_pendiente_pago,cod_trn,descri_cod_trn,porc_recuperado,dias_hasta_ultimo_pago,pago_total,sin_pago,pago_parcial
S,AHORRO,96084401973,20250120,20250730,8897.03,8897.03,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,191,1,0,0
S,AHORRO,34233992193,20250531,20250911,3916.0,3916.0,0.0,137,COMISION RETIRO CANAL A,1.0,103,1,0,0
S,AHORRO,20366315404,20250421,20250711,404.66,118.93,285.73,834,CARGO FISCAL TRANSACCIONAL,0.2939,81,0,0,1
S,AHORRO,64650299323,20250122,20250411,627.56,0.0,627.56,834,CARGO FISCAL TRANSACCIONAL,0.0,79,0,1,0
S,AHORRO,40125015604,20250126,20250513,5088.2,5088.2,0.0,349,ABONO CREDITO MORA,1.0,107,1,0,0
S,AHORRO,85955438449,20250630,20250720,1765.71,1765.71,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,20,1,0,0
S,AHORRO,19854475200,20241028,20250401,157.81,0.0,157.81,1157,COMISION CONSULTA SALDO,0.0,155,0,1,0
S,AHORRO,11433178803,20250530,20250726,5148.56,1983.04,3165.52,176,COMISION RETIRO CORRESPONSAL B,0.3852,57,0,0,1
S,AHORRO,48227632139,20250530,20250806,1801.25,1801.25,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,68,1,0,0
S,AHORRO,38729259112,20250329,20250523,13199.34,13199.34,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,55,1,0,0
S,AHORRO,72981754643,20241105,20250606,640.85,640.85,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,213,1,0,0
S,AHORRO,12844959102,20250301,20250519,1732.87,1732.87,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,79,1,0,0
S,AHORRO,84054830022,20250102,20250407,11506.78,11506.78,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,95,1,0,0
S,AHORRO,99702646715,20250629,20250704,1883.5,1883.5,0.0,70,TRANSFERENCIA BILLETERA DIGITAL,1.0,5,1,0,0
S,AHORRO,64365622587,20241022,20251014,699.01,699.01,0.0,1388,COMISION EXPEDICION DOCUMENTO,1.0,357,1,0,0
D,CORRIENTE,16136237208,20250511,20250520,7972.89,7972.89,0.0,87,CARGO FISCAL IVA COMISION B,1.0,9,1,0,0
S,AHORRO,74171185135,20241114,20241215,12877.22,0.0,12877.22,1517,COBRO SERVICIO TRANSPORTE,0.0,31,0,1,0
S,AHORRO,92728655113,20250101,20250304,782.97,782.97,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,62,1,0,0
S,AHORRO,21313151242,20250321,20250724,1092.85,1092.85,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,125,1,0,0
S,AHORRO,80441215192,20250109,20251009,3847.14,3847.14,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,273,1,0,0
S,AHORRO,41465578450,20250714,20250829,423.19,423.19,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,46,1,0,0
S,AHORRO,16101240150,20241101,20250210,1634.01,1634.01,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,101,1,0,0
S,AHORRO,98022951861,20250216,20250914,809.48,671.09,138.39,834,CARGO FISCAL TRANSACCIONAL,0.829,210,0,0,1
S,AHORRO,84665082165,20241212,20241225,319.28,319.28,0.0,1833,CARGO FISCAL IVA B,1.0,13,1,0,0
S,AHORRO,64291502533,20250704,20250920,885.96,885.96,0.0,627,TRANSFERENCIA BILLETERA A,1.0,78,1,0,0
S,AHORRO,35504930795,20241228,20250424,4925.51,0.0,4925.51,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,117,0,1,0
S,AHORRO,52223933829,20250514,20250821,4392.76,4392.76,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,99,1,0,0
S,AHORRO,22925905709,20250414,20250506,403.34,403.34,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,22,1,0,0
S,AHORRO,14031925170,20250124,20250315,1698.43,1698.43,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,50,1,0,0
S,AHORRO,75360386010,20250227,20250404,380.44,380.44,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,36,1,0,0
S,AHORRO,52792982368,20241202,20250512,6421.42,6421.42,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,161,1,0,0
S,AHORRO,27059026864,20250306,20250909,938.92,938.92,0.0,137,COMISION RETIRO CANAL A,1.0,187,1,0,0
S,AHORRO,57124680075,20250203,20250517,6827.21,6827.21,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,103,1,0,0
S,AHORRO,43052963068,20250317,20250913,25076.14,25076.14,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,180,1,0,0
S,AHORRO,46849451870,20250314,20250712,3235.85,3235.85,0.0,349,ABONO CREDITO MORA,1.0,120,1,0,0
S,AHORRO,99795429791,20250604,20250703,13281.81,13281.81,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,29,1,0,0
S,AHORRO,33952091735,20250219,20250807,2530.48,2530.48,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,169,1,0,0
S,AHORRO,68122370165,20241213,20250414,16478.44,16478.44,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,122,1,0,0
S,AHORRO,77553835953,20250703,20250816,1743.24,1743.24,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,44,1,0,0
S,AHORRO,69598808505,20250214,20250602,38118.79,4420.6,33698.19,497,PAGO SERVICIO ELECTRONICO,0.116,108,0,0,1
S,AHORRO,52484589681,20250202,20250719,1024.1,0.0,1024.1,574,COMISION RETIRO INTERNACIONAL,0.0,167,0,1,0
S,AHORRO,22261789199,20250305,20250620,12920.94,0.0,12920.94,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,107,0,1,0
S,AHORRO,10690574584,20250422,20250524,3212.79,3212.79,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,32,1,0,0
S,AHORRO,14930621476,20250410,20250610,9159.64,9159.64,0.0,2287,RETIRO CANAL B,1.0,61,1,0,0
S,AHORRO,96236235704,20241227,20250118,649.46,649.46,0.0,627,TRANSFERENCIA BILLETERA A,1.0,22,1,0,0
S,AHORRO,13819893242,20241205,20250123,3562.6,3562.6,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,49,1,0,0
S,AHORRO,29593813545,20250508,20250704,3919.67,3919.67,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,57,1,0,0
S,AHORRO,36702095625,20241224,20250717,1060.08,1060.08,0.0,87,CARGO FISCAL IVA COMISION B,1.0,205,1,0,0
S,AHORRO,89991571866,20250626,20250715,4970.13,4970.13,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,19,1,0,0
S,AHORRO,54070684637,20241112,20241204,27025.69,22405.17,4620.52,301,PAGO TARJETA CREDITO B,0.829,22,0,0,1
S,AHORRO,94384051142,20241101,20250119,6413.8,6413.8,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,79,1,0,0
S,AHORRO,51619532144,20250503,20250507,1403.56,1403.56,0.0,627,TRANSFERENCIA BILLETERA A,1.0,4,1,0,0
S,AHORRO,52472459682,20250421,20250831,208.44,208.44,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,132,1,0,0
S,AHORRO,79896907551,20250425,20250511,1111.78,921.7,190.08,176,COMISION RETIRO CORRESPONSAL B,0.829,16,0,0,1
S,AHORRO,19329231404,20250413,20250924,1555.99,1555.99,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,164,1,0,0
S,AHORRO,29599525291,20241228,20250102,5741.8,0.0,5741.8,137,COMISION RETIRO CANAL A,0.0,5,0,1,0
S,AHORRO,53359148966,20250618,20250721,9932.88,8234.68,1698.2,834,CARGO FISCAL TRANSACCIONAL,0.829,33,0,0,1
S,AHORRO,41580954947,20250130,20250708,473.59,375.5,98.09,1157,COMISION CONSULTA SALDO,0.7929,159,0,0,1
S,AHORRO,91027085913,20241019,20250926,4840.27,3603.33,1236.94,176,COMISION RETIRO CORRESPONSAL B,0.7444,342,0,0,1
S,AHORRO,68665823454,20250121,20250718,365.59,365.59,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,178,1,0,0
S,AHORRO,95788829108,20250215,20250318,843.53,843.53,0.0,137,COMISION RETIRO CANAL A,1.0,31,1,0,0
S,AHORRO,11267614359,20241207,20250718,242.9,242.9,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,223,1,0,0
S,AHORRO,82292988923,20241219,20250331,1342.69,1342.69,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,102,1,0,0
S,AHORRO,76797841218,20241225,20250905,4809.73,4694.77,114.96,834,CARGO FISCAL TRANSACCIONAL,0.9761,254,0,0,1
S,AHORRO,67275623314,20250114,20250403,11244.45,11244.45,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,79,1,0,0
S,AHORRO,59353749304,20250630,20250904,496.89,0.0,496.89,333,CARGO FISCAL IVA A,0.0,66,0,1,0
S,AHORRO,53405307950,20241211,20250814,2886.13,2886.13,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,246,1,0,0
S,AHORRO,56015051765,20241130,20250607,6508.72,6508.72,0.0,1288,COMPRA ESTABLECIMIENTO A,1.0,189,1,0,0
S,AHORRO,93633232549,20250710,20250803,7041.82,7041.82,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,24,1,0,0
S,AHORRO,37771171749,20250506,20250513,3798.52,3798.52,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,7,1,0,0
S,AHORRO,13691381368,20250607,20250831,2234.48,1852.46,382.02,627,TRANSFERENCIA BILLETERA A,0.829,85,0,0,1
S,AHORRO,60268401307,20241124,20250311,525.52,525.52,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,107,1,0,0
S,AHORRO,22623631007,20250110,20250502,2712.83,2712.83,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,112,1,0,0
S,AHORRO,20404781756,20250414,20250805,5345.92,5345.92,0.0,1249,CARGO MORA TARJETA B,1.0,113,1,0,0
S,AHORRO,28599223641,20241230,20250226,349.63,349.63,0.0,137,COMISION RETIRO CANAL A,1.0,58,1,0,0
S,AHORRO,50919144149,20250313,20250504,16658.17,16658.17,0.0,627,TRANSFERENCIA BILLETERA A,1.0,52,1,0,0
S,AHORRO,84868521385,20250206,20250616,2599.5,2599.5,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,130,1,0,0
S,AHORRO,17100367719,20250413,20250917,8434.96,8434.96,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,157,1,0,0
S,AHORRO,13850290240,20250124,20250912,1883.94,1883.94,0.0,2133,RETIRO CIERRE CUENTA A,1.0,231,1,0,0
S,AHORRO,10601583388,20250607,20250611,12473.26,12473.26,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,4,1,0,0
S,AHORRO,23360373661,20241118,20250715,756.29,756.29,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,239,1,0,0
S,AHORRO,53199725539,20250712,20250907,3520.98,3520.98,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,57,1,0,0
S,AHORRO,82061193504,20250313,20250418,50.2,50.2,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,36,1,0,0
S,AHORRO,99292965831,20241117,20250722,13332.79,13332.79,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,247,1,0,0
S,AHORRO,61431694943,20250124,20250311,8060.93,8060.93,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,46,1,0,0
S,AHORRO,72079085915,20250412,20250628,7854.08,7854.08,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,77,1,0,0
S,AHORRO,34027935927,20250406,20250912,876.88,876.88,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,159,1,0,0
S,AHORRO,46097019292,20250522,20250602,3246.89,3246.89,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,11,1,0,0
S,AHORRO,33286059120,20250120,20250831,3017.88,3017.88,0.0,333,CARGO FISCAL IVA A,1.0,223,1,0,0
S,AHORRO,77171825012,20250101,20250402,275.36,228.28,47.08,834,CARGO FISCAL TRANSACCIONAL,0.829,91,0,0,1
S,AHORRO,20353739575,20241219,20250706,12083.78,12083.78,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,199,1,0,0
S,AHORRO,58372846457,20250708,20250807,345.6,345.6,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,30,1,0,0
S,AHORRO,26922002873,20241121,20250901,50.48,50.48,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,284,1,0,0
S,AHORRO,74130268119,20250610,20250611,1344.76,1344.76,0.0,2262,RETIRO CIERRE CUENTA B,1.0,1,1,0,0
S,AHORRO,45167976689,20241220,20250902,5431.16,0.0,5431.16,834,CARGO FISCAL TRANSACCIONAL,0.0,256,0,1,0
S,AHORRO,50654160422,20250208,20250328,34010.52,34010.52,0.0,627,TRANSFERENCIA BILLETERA A,1.0,48,1,0,0
S,AHORRO,47684781018,20250522,20250707,10007.31,10007.31,0.0,627,TRANSFERENCIA BILLETERA A,1.0,46,1,0,0
S,AHORRO,46100973256,20250711,20250725,2925.85,2925.85,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,14,1,0,0
S,AHORRO,84236203303,20250102,20250414,33131.76,27467.3,5664.46,834,CARGO FISCAL TRANSACCIONAL,0.829,102,0,0,1
S,AHORRO,83388493654,20250524,20251013,17778.36,17778.36,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,142,1,0,0
D,CORRIENTE,17935666449,20250310,20250627,339.75,339.75,0.0,1049,TRASLADO INTERBANCOS VIRTUAL,1.0,109,1,0,0
S,AHORRO,92468563984,20250125,20250728,4820.45,3996.31,824.14,323,PAGO CUENTAS CANAL VIRTUAL,0.829,184,0,0,1
S,AHORRO,35153429382,20241229,20250419,293.32,293.32,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,111,1,0,0
S,AHORRO,32265029815,20250615,20250914,1829.97,1829.97,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,91,1,0,0
S,AHORRO,74776277125,20250703,20250718,1603.57,1603.57,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,15,1,0,0
S,AHORRO,82311788915,20250422,20250819,3057.81,3057.81,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,119,1,0,0
S,AHORRO,69427407019,20250108,20250726,2818.7,2818.7,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,199,1,0,0
S,AHORRO,72297896625,20250527,20250825,4109.81,3407.17,702.64,834,CARGO FISCAL TRANSACCIONAL,0.829,90,0,0,1
S,AHORRO,77694831387,20250312,20250627,14667.62,14667.62,0.0,1157,COMISION CONSULTA SALDO,1.0,107,1,0,0
S,AHORRO,10468778406,20250712,20250905,5673.2,5673.2,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,55,1,0,0
S,AHORRO,94823341764,20250215,20250905,2414.53,2414.53,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,202,1,0,0
S,AHORRO,26694777862,20241209,20250219,1982.03,1982.03,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,72,1,0,0
S,AHORRO,89654049928,20250508,20250701,403.39,403.39,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,54,1,0,0
S,AHORRO,55262151345,20241021,20250328,13471.27,0.0,13471.27,2106,COMISION TRANSFERENCIA EXTERNA B,0.0,158,0,1,0
S,AHORRO,35766287279,20250406,20250613,560.01,560.01,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,68,1,0,0
S,AHORRO,19654197650,20250201,20250922,42420.69,35168.12,7252.57,834,CARGO FISCAL TRANSACCIONAL,0.829,233,0,0,1
S,AHORRO,99204958118,20241020,20250419,1290.38,1290.38,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,181,1,0,0
S,AHORRO,27917055214,20250315,20250526,891.55,891.55,0.0,627,TRANSFERENCIA BILLETERA A,1.0,72,1,0,0
S,AHORRO,25888771074,20250205,20250505,16329.73,16329.73,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,89,1,0,0
S,AHORRO,63124073066,20250120,20250806,9251.68,0.0,9251.68,1517,COBRO SERVICIO TRANSPORTE,0.0,198,0,1,0
S,AHORRO,32823227626,20241117,20250713,1331.71,1331.71,0.0,87,CARGO FISCAL IVA COMISION B,1.0,238,1,0,0
S,AHORRO,33875582875,20250401,20250609,7346.86,7346.86,0.0,87,CARGO FISCAL IVA COMISION B,1.0,69,1,0,0
S,AHORRO,31203722771,20250609,20251003,9100.58,9100.58,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,116,1,0,0
S,AHORRO,49078791262,20250626,20250828,706.91,706.91,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,63,1,0,0
S,AHORRO,22488057079,20250505,20250908,348.74,348.74,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,126,1,0,0
S,AHORRO,43302530741,20250615,20250806,1899.62,715.46,1184.16,834,CARGO FISCAL TRANSACCIONAL,0.3766,52,0,0,1
S,AHORRO,91103907124,20250224,20250630,5675.08,5675.08,0.0,1705,TRANSFERENCIA BOTON DIGITAL,1.0,126,1,0,0
S,AHORRO,61575578376,20250528,20251013,1602.88,1526.17,76.71,834,CARGO FISCAL TRANSACCIONAL,0.9521,138,0,0,1
S,AHORRO,95975038023,20250428,20250617,8813.01,8813.01,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,50,1,0,0
S,AHORRO,73720469899,20250512,20250519,2082.98,2082.98,0.0,788,TRANSFERENCIA CANAL FISICO,1.0,7,1,0,0
S,AHORRO,62636549648,20250306,20250623,958.96,958.96,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,109,1,0,0
S,AHORRO,71198678001,20241101,20250316,17869.92,17869.92,0.0,311,COMISION TRASLADO DISPOSITIVO,1.0,135,1,0,0
S,AHORRO,84990396520,20250702,20250907,15569.82,15569.82,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,67,1,0,0
S,AHORRO,96955623617,20250625,20251002,705.13,584.58,120.55,834,CARGO FISCAL TRANSACCIONAL,0.829,99,0,0,1
S,AHORRO,67070865128,20250516,20250529,57932.01,0.0,57932.01,1517,COBRO SERVICIO TRANSPORTE,0.0,13,0,1,0
S,AHORRO,83814013875,20241201,20251009,3815.92,612.44,3203.48,834,CARGO FISCAL TRANSACCIONAL,0.1605,312,0,0,1
S,AHORRO,32110371898,20250526,20250611,4345.58,4345.58,0.0,176,COMISION RETIRO CORRESPONSAL B,1.0,16,1,0,0
S,AHORRO,45309402602,20241119,20241202,7555.08,7555.08,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,13,1,0,0
S,AHORRO,23836298418,20250630,20250704,3350.0,3350.0,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,4,1,0,0
S,AHORRO,28009147872,20250120,20250702,488.73,488.73,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,163,1,0,0
S,AHORRO,18423809478,20250224,20250729,244.01,244.01,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,155,1,0,0
S,AHORRO,69918985455,20250126,20250412,497.43,412.39,85.04,1705,TRANSFERENCIA BOTON DIGITAL,0.829,76,0,0,1
S,AHORRO,36804370571,20241212,20241229,7323.58,5664.52,1659.06,2133,RETIRO CIERRE CUENTA A,0.7735,17,0,0,1
S,AHORRO,57868928692,20250310,20250818,13540.68,13540.68,0.0,1642,CXC DEPOSITO CANAL,1.0,161,1,0,0
S,AHORRO,83197270541,20250512,20250513,834.04,691.45,142.59,176,COMISION RETIRO CORRESPONSAL B,0.829,1,0,0,1
S,AHORRO,30599149424,20250131,20250415,1998.16,1998.16,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,74,1,0,0
S,AHORRO,81309080043,20250125,20250612,307.83,307.83,0.0,365,PAGO CANAL QR,1.0,138,1,0,0
S,AHORRO,53778022810,20250514,20250716,348.79,348.79,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,63,1,0,0
S,AHORRO,47090742542,20241108,20250625,2029.66,2029.66,0.0,1734,CARGO MORA OBLIGACION,1.0,229,1,0,0
S,AHORRO,92623673094,20250215,20250819,1592.19,1592.19,0.0,1248,CARGO MORA TARJETA A,1.0,185,1,0,0
S,AHORRO,24386942399,20250620,20250911,16618.22,16618.22,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,83,1,0,0
S,AHORRO,32588979369,20250606,20250827,1576.4,1576.4,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,82,1,0,0
S,AHORRO,90930342125,20250613,20250628,233.25,233.25,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,15,1,0,0
S,AHORRO,98763791429,20250421,20250811,37125.94,37125.94,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,112,1,0,0
S,AHORRO,91115494880,20241015,20250924,2867.66,2867.66,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,344,1,0,0
S,AHORRO,27787838964,20250605,20250717,9762.37,9762.37,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,42,1,0,0
S,AHORRO,65644607483,20241102,20251014,7112.99,7112.99,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,346,1,0,0
S,AHORRO,17551073204,20250522,20250926,1999.5,1999.5,0.0,349,ABONO CREDITO MORA,1.0,127,1,0,0
S,AHORRO,28360177145,20250117,20250427,3402.39,3402.39,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,100,1,0,0
S,AHORRO,42018016062,20250328,20250610,1387.76,1387.76,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,74,1,0,0
S,AHORRO,91276411022,20250112,20250728,3906.96,3906.96,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,197,1,0,0
S,AHORRO,87077987261,20250606,20250830,514.21,514.21,0.0,86,COMISION SERVICIO BANCARIO B,1.0,85,1,0,0
S,AHORRO,81470205568,20250213,20250724,8655.74,8655.74,0.0,462,DEBITO TRANSACCION RECHAZADA,1.0,161,1,0,0
S,AHORRO,35194256769,20250326,20251006,738.44,738.44,0.0,2133,RETIRO CIERRE CUENTA A,1.0,194,1,0,0
S,AHORRO,56096733060,20241122,20250518,180.76,180.76,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,177,1,0,0
S,AHORRO,23445390023,20250522,20250712,3663.69,3663.69,0.0,87,CARGO FISCAL IVA COMISION B,1.0,51,1,0,0
S,AHORRO,71874491628,20250629,20250717,25705.62,25705.62,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,18,1,0,0
S,AHORRO,66442291065,20250102,20250706,599.46,542.64,56.82,834,CARGO FISCAL TRANSACCIONAL,0.9052,185,0,0,1
S,AHORRO,46532651863,20250202,20250820,423.43,423.43,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,199,1,0,0
S,AHORRO,87295044698,20250202,20250718,1340.75,1340.75,0.0,1726,TRANSFERENCIA CANAL QR,1.0,166,1,0,0
S,AHORRO,74077440866,20241116,20250521,645.41,645.41,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,186,1,0,0
S,AHORRO,90920284878,20250626,20250916,1668.24,479.77,1188.47,2107,CARGO FISCAL IVA TRASLADO,0.2876,82,0,0,1
S,AHORRO,68369905019,20250307,20250310,5112.15,5112.15,0.0,627,TRANSFERENCIA BILLETERA A,1.0,3,1,0,0
S,AHORRO,65777276474,20241024,20250126,208.81,208.81,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,94,1,0,0
S,AHORRO,30047179605,20250508,20250906,987.57,0.0,987.57,1157,COMISION CONSULTA SALDO,0.0,121,0,1,0
S,AHORRO,67915638679,20250413,20250806,324.22,324.22,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,115,1,0,0
S,AHORRO,47170299298,20250501,20250726,4505.08,4505.08,0.0,87,CARGO FISCAL IVA COMISION B,1.0,86,1,0,0
S,AHORRO,15551668648,20250223,20250526,3900.14,3900.14,0.0,67,CARGO FISCAL IVA COMISION A,1.0,92,1,0,0
S,AHORRO,34865034135,20250322,20250609,5105.1,0.0,5105.1,1517,COBRO SERVICIO TRANSPORTE,0.0,79,0,1,0
S,AHORRO,33578442457,20250708,20250807,395.16,395.16,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,30,1,0,0
S,AHORRO,35748496878,20250709,20250918,1344.97,1344.97,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,71,1,0,0
S,AHORRO,52215640371,20250211,20250508,25654.23,25654.23,0.0,1642,CXC DEPOSITO CANAL,1.0,86,1,0,0
S,AHORRO,73451285546,20241209,20250706,1793.67,1793.67,0.0,497,PAGO SERVICIO ELECTRONICO,1.0,209,1,0,0
S,AHORRO,87948693587,20250102,20251001,430.64,430.64,0.0,1157,COMISION CONSULTA SALDO,1.0,272,1,0,0
S,AHORRO,82258119687,20241130,20250121,5032.28,5032.28,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,52,1,0,0
S,AHORRO,21677486627,20250629,20250709,556.59,556.59,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,10,1,0,0
S,AHORRO,72340689260,20241224,20250709,73.74,8.33,65.41,87,CARGO FISCAL IVA COMISION B,0.113,197,0,0,1
S,AHORRO,71589824086,20250601,20250822,2499.55,2499.55,0.0,627,TRANSFERENCIA BILLETERA A,1.0,82,1,0,0
S,AHORRO,89203494545,20250504,20250925,9855.94,9855.94,0.0,2477,PAGO APLICACION MOVIL,1.0,144,1,0,0
S,AHORRO,46889138080,20250224,20250505,6296.91,6296.91,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,70,1,0,0
S,AHORRO,12513671509,20250711,20250815,2208.83,0.0,2208.83,1517,COBRO SERVICIO TRANSPORTE,0.0,35,0,1,0
S,AHORRO,42973291741,20250418,20250509,445.91,445.91,0.0,1275,REVERSO CONSIGNACION EFECTIVO,1.0,21,1,0,0
S,AHORRO,13710208901,20250512,20250714,5869.62,5869.62,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,63,1,0,0
S,AHORRO,89439514786,20241117,20250217,5286.03,5286.03,0.0,2106,COMISION TRANSFERENCIA EXTERNA B,1.0,92,1,0,0
S,AHORRO,82658458460,20250502,20250602,261.06,261.06,0.0,2107,CARGO FISCAL IVA TRASLADO,1.0,31,1,0,0
S,AHORRO,50603188807,20250701,20250928,6310.53,6310.53,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,89,1,0,0
S,AHORRO,76565830834,20250113,20250828,1330.32,1330.32,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,227,1,0,0
S,AHORRO,30691241733,20250615,20250719,5165.61,5165.61,0.0,834,CARGO FISCAL TRANSACCIONAL,1.0,34,1,0,0
S,AHORRO,88279239146,20250206,20250307,2252.36,1637.92,614.44,834,CARGO FISCAL TRANSACCIONAL,0.7272,29,0,0,1
S,AHORRO,51319215887,20250106,20250622,37470.77,37470.77,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,167,1,0,0
S,AHORRO,89763625419,20250419,20250806,453.24,453.24,0.0,1340,TRANSFERENCIA INTERBANCOS,1.0,109,1,0,0
S,AHORRO,43539053009,20250426,20250819,4844.5,4016.25,828.25,834,CARGO FISCAL TRANSACCIONAL,0.829,115,0,0,1
S,AHORRO,97347767273,20250422,20250801,1858.6,0.0,1858.6,329,DEBITO ABONO CARTERA,0.0,101,0,1,0
S,AHORRO,66091120635,20241208,20250731,3065.46,3065.46,0.0,1517,COBRO SERVICIO TRANSPORTE,1.0,235,1,0,0
